agencycode,agencyname,bureaucode,bureauname,accountcode,accountname,treasurycode,subfunctioncode,subfunctiontitle,beacat,onoffbudget,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022,2023y,y2024,y2025
468,FDIC Affordable Housing Program,0,Affordable Housing and Bank Enterprise (FDIC),1500,Affordable Housing Program,51,604,Housing assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
468,FDIC Affordable Housing Program,0,Affordable Housing and Bank Enterprise (FDIC),1501,Bank Enterprise Program,51,604,Housing assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
469,Joint Federal-State Commission on Policies and Programs Affecting Alaska Natives,0,Joint Federal-State Commission on Policies and Programs Affecting Alaska Natives,1950,Salaries and expenses,48,452,Area and regional development,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
469,Joint Federal-State Commission on Policies and Programs Affecting Alaska Natives,0,Joint Federal-State Commission on Policies and Programs Affecting Alaska Natives,8321,Joint Federal-State Commission on Policies and Programs Affecting Alaska Natives Trust Fund,48,452,Area and regional development,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
469,Joint Federal-State Commission on Policies and Programs Affecting Alaska Natives,0,Joint Federal-State Commission on Policies and Programs Affecting Alaska Natives,832110,"Gifts and Donations, Joint Federal-State Commission on Policies and Programs affecting Alaska Natives trust fund",48,452,Area and regional development,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
470,National Advisory Council on the Public Service,0,National Advisory Council on the Public Service,2350,National Advisory Council on the Public Service,95,805,Central personnel management,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
470,National Advisory Council on the Public Service,0,National Advisory Council on the Public Service,8294,Gifts and Donations,95,805,Central personnel management,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
470,National Advisory Council on the Public Service,0,National Advisory Council on the Public Service,829410,"Gifts and donations, National Advisory Council on the Public Services",95,805,Central personnel management,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
472,Surface Transportation Board,0,Surface Transportation Board,301,Salaries and Expenses,95,401,Ground transportation,D,On-budget,31000,32000,36000,37000,36000,36000,36000,36000,36000,36000,36000
473,Federal Permitting Improvement Steering Council,0,Federal Permitting Improvement Council,5761,Environmental Review Improvement Fund,,808,Other general government,D,On-budget,0,0,0,0,0,8000,10000,10000,10000,10000,10000
474,Institute of Museum and Library Services,0,Institute of Museum and Library Services,300,Office of Museum and Library Services: Grants and Administration,53,503,Research and general education aids,D,On-budget,228000,230000,231000,240000,242000,252000,23000,0,0,0,0
474,Institute of Museum and Library Services,0,Institute of Museum and Library Services,300,Office of Museum and Library Services: Grants and Administration,53,503,Research and general education aids,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
474,Institute of Museum and Library Services,0,Institute of Museum and Library Services,8080,Gifts and donations,59,503,Research and general education aids,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
474,Institute of Museum and Library Services,0,Institute of Museum and Library Services,808010,"Gifts and Donations, Institute of Museum Services",53,503,Research and general education aids,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
475,Thomas Jefferson Commemoration Commission,0,Thomas Jefferson Commemoration Commission,961,Salaries and expenses,48,808,Other general government,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
476,United Mine Workers of America Benefit Funds,0,United Mine Workers of America Benefit Funds,8260,United Mine Workers of America 1992 Benefit Plan,95,551,Health care services,M,On-budget,55000,54000,70000,64000,45000,50000,62000,61000,59000,57000,55000
476,United Mine Workers of America Benefit Funds,0,United Mine Workers of America Benefit Funds,8295,United Mine Workers of America Combined Benefit Fund,95,551,Health care services,M,On-budget,106000,91000,81000,75000,59000,62000,59000,55000,51000,47000,44000
476,United Mine Workers of America Benefit Funds,0,United Mine Workers of America Benefit Funds,829530,Transfers from Abandoned Mine Reclamation Fund,95,551,Health care services,M,On-budget,-32000,-29000,-70000,-46000,-54000,-37000,-31000,-37000,-36000,-35000,-37000
476,United Mine Workers of America Benefit Funds,0,United Mine Workers of America Benefit Funds,829540,Federal Payment to United Mine Workers of America,95,551,Health care services,M,On-budget,-164000,-150000,-163000,-285000,-225000,-325000,-376000,-365000,-363000,-361000,-355000
476,United Mine Workers of America Benefit Funds,0,United Mine Workers of America Benefit Funds,829540,Federal Payment to United Mine Workers of America,95,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,-1601000,-329000,-338000,-387000,-389000,-395000
476,United Mine Workers of America Benefit Funds,0,United Mine Workers of America Benefit Funds,8535,United Mine Workers of America 1993 Benefit Plan,95,551,Health care services,M,On-budget,60000,59000,163000,211000,193000,262000,296000,295000,296000,298000,300000
476,United Mine Workers of America Benefit Funds,0,United Mine Workers of America Benefit Funds,8553,United Mine Workers of America Pension Funds,,601,General retirement and disability insurance (excluding social se,M,On-budget,0,0,0,0,0,1601000,329000,338000,387000,389000,395000
479,Military Compensation and Retirement Modernization Commission,0,Military Compensation and Retirement Modernization Commission,2994,Military Compensation and Retirement Modernization Commission,48,54,Defense-related activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
482,National Commission on Cost of Higher Education,0,National Commission on Cost of Higher Education,410,Salaries and expenses,48,502,Higher education,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
483,"National Commission on Financial Institutions Reform, Recovery, and Enforcement",0,"National Commission on Financial Institutions Reform, Recovery, and Enforcement",960,Salaries and expenses,48,373,Deposit insurance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
484,National Commission on Independent Higher Education,0,National Commission on Independent Higher Education,5256,Salaries and expenses,48,502,Higher education,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,103,"Domestic Volunteer Service Programs, Operating Expenses",95,506,Social services,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,2720,"National and Community Service Programs, Operating Expenses",95,506,Social services,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,2721,Office of Inspector General,95,506,Social services,D,On-budget,5000,5000,6000,6000,6000,6000,4000,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,2722,Salaries and Expenses,95,506,Social services,D,On-budget,82000,82000,82000,84000,84000,84000,47000,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,2723,VISTA Advance Payments Revolving Fund,95,506,Social services,D,On-budget,1000,0,0,0,0,0,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,2726,Payment to the National Service Trust Fund,95,506,Social services,D,On-budget,210000,220000,207000,207000,207000,208000,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,2728,Operating Expenses,95,506,Social services,D,On-budget,756000,788000,736000,768000,787000,807000,30000,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,322055,All Other General Fund Proprietary Receipts Including Budget Clearing Accounts,95,809,Deductions for offsetting receipts,M,On-budget,-1000,-1000,-2000,-3000,-3000,0,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,388555,Undistributed intragovernmental payments and receivables from cancelled accounts,95,809,Deductions for offsetting receipts,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,826730,"Payment from the General Fund, National Service Trust Fund",95,506,Social services,D,On-budget,-218000,-241000,-216000,-212000,-207000,-208000,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,826730,"Payment from the General Fund, National Service Trust Fund",95,506,Social services,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,826740,"Payment from the General Fund, National Service Trust Fund, Recovery Act",95,506,Social services,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,826750,"Payment from the Operating Expenses, National Service Trust Fund",95,506,Social services,D,On-budget,0,0,0,0,-18000,0,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,898110,Gifts and Contributions,95,506,Social services,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,9972,Gifts and Contributions,95,506,Social services,D,On-budget,218000,241000,216000,212000,75000,208000,-120000,0,0,0,0
485,Corporation for National and Community Service,0,Corporation for National and Community Service,9972,Gifts and Contributions,95,506,Social services,M,On-budget,4000,3000,5000,8000,10000,0,0,0,0,0,0
486,United States Enrichment Corporation Fund,0,United States Enrichment Corporation Fund,4054,United States Enrichment Corporation Fund,95,271,Energy supply,M,On-budget,-2000,-7000,16000,-44000,-25000,-25000,0,0,0,0,0
487,Morris K. Udall and Stewart L. Udall Foundation,0,Morris K. Udall and Stewart L. Udall Foundation,900,Federal Payment to Morris K. Udall and Stewart L. Udall Foundation Trust Fund,95,502,Higher education,D,On-budget,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
487,Morris K. Udall and Stewart L. Udall Foundation,0,Morris K. Udall and Stewart L. Udall Foundation,925,Environmental Dispute Resolution Fund,95,306,Other natural resources,D,On-budget,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000
487,Morris K. Udall and Stewart L. Udall Foundation,0,Morris K. Udall and Stewart L. Udall Foundation,925,Environmental Dispute Resolution Fund,95,306,Other natural resources,M,On-budget,0,0,0,0,0,0,0,-2000,-2000,-2000,-2000
487,Morris K. Udall and Stewart L. Udall Foundation,0,Morris K. Udall and Stewart L. Udall Foundation,5415,Environmental Dispute Resolution Fund,95,306,Other natural resources,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
487,Morris K. Udall and Stewart L. Udall Foundation,0,Morris K. Udall and Stewart L. Udall Foundation,5415,Environmental Dispute Resolution Fund,95,306,Other natural resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
487,Morris K. Udall and Stewart L. Udall Foundation,0,Morris K. Udall and Stewart L. Udall Foundation,541510,"Fees for Services, Non-federal Entities, Environmental Dispute Resolution Fund",95,306,Other natural resources,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
487,Morris K. Udall and Stewart L. Udall Foundation,0,Morris K. Udall and Stewart L. Udall Foundation,8615,Morris K. Udall and Stewart L. Udall Foundation,95,502,Higher education,M,On-budget,2000,3000,2000,2000,2000,2000,2000,2000,2000,2000,2000
487,Morris K. Udall and Stewart L. Udall Foundation,0,Morris K. Udall and Stewart L. Udall Foundation,861510,"General Fund Payments, Morris K. Udall Scholarship Fund",95,502,Higher education,M,On-budget,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000,-2000
491,JFK Assassination Records Review Board,0,JFK Assassination Records Review Board,1001,John F. Kennedy Assassination Records Review Board,48,808,Other general government,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
492,National Education Goals Panel,0,National Education Goals Panel,2650,National Education Goals Panel,95,503,Research and general education aids,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
493,National Education Standards and Improvement Council,0,National Education Standards and Improvement Council,2550,National education standards and improvement council,95,503,Research and general education aids,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
499,Ounce of Prevention Council,0,Ounce of Prevention Council,100,Ounce of prevention council,95,754,Criminal justice assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
499,Ounce of Prevention Council,0,Ounce of Prevention Council,8261,Ounce of prevention council,95,754,Criminal justice assistance,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
500,National Bankruptcy Review Commission,0,National Bankruptcy Review Commission,1090,Salaries and expenses,48,752,Federal litigative and judicial activities,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
505,Other Commissions and Boards,0,Other Commissions and Boards,812310,"Gifts and Donations, Federal Judicial Center Foundation",10,752,Federal litigative and judicial activities,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
505,Other Commissions and Boards,0,Other Commissions and Boards,977110,"Miscellaneous Deposits, Miscellaneous Trust Funds, Independent Agencies",95,808,Other general government,M,On-budget,0,0,0,0,0,0,0,0,0,0,0
505,Other Commissions and Boards,0,Other Commissions and Boards,9911,Other Commissions and Boards,95,808,Other general government,D,On-budget,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
506,River Basin Commissions,0,River Basin Commissions,9912,River basin commissions,46,301,Water resources,D,On-budget,0,0,0,0,0,0,0,0,0,0,0
510,Chemical Safety and Hazard Investigation Board,0,Chemical Safety and Hazard Investigation Board,3850,Salaries and Expenses,95,304,Pollution control and abatement,D,On-budget,11000,11000,11000,11000,12000,12000,10000,0,0,0,0
511,Court Services and Offender Supervision Agency for the District of Columbia,0,Court Services and Offender Supervision Agency for the District of Columbia,1734,Federal Payment to the Court Services and Offender Supervision Agency for the District of Columbia,95,752,Federal litigative and judicial activities,D,On-budget,234000,245000,248000,244000,257000,249000,248000,248000,248000,248000,248000
